id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
vacancy_0951,-7.919250,-8.967082,8.985183,2.175816,-7.719581,4.217078,-6.353648,-6.720366,1.946454,-3.575665,-3.301436,4.124582,-0.962947,4.980969,2.877676,-6.349855,-0.490070,2.637723,1.360124,-1.092630,9.663826,7.013801,0.681669,8.203673
vacancy_0952,8.844521,8.519303,7.751177,-8.756631,-1.617847,7.181385,2.355532,-6.723979,0.510452,8.195523,9.025690,-8.063700,1.050291,-4.939225,-4.848197,1.700335,-6.522187,8.086384,6.968554,-3.454908,-6.388066,-3.881369,2.253317,4.860585
vacancy_0953,-7.127666,9.263473,-2.596070,5.849332,-1.966860,-2.664478,7.600630,-4.067663,-0.069680,8.478262,9.698377,1.760177,6.618005,7.672477,-7.018554,-8.334098,1.550314,3.386320,7.778986,-7.470450,-5.450329,2.259286,5.116620,-1.896769
vacancy_0954,-7.580222,-0.956014,4.237514,-7.523738,-8.088589,1.640468,-0.195757,-0.523064,5.006671,3.074979,0.388369,2.783974,-8.449547,-6.648488,9.399800,-0.079731,1.812332,-5.864537,-3.160066,-3.062815,-6.820603,-9.295233,8.046357,7.457794
vacancy_0955,10.168111,6.327215,-5.681064,9.907643,-1.992577,8.775420,-5.960385,-3.873041,9.181540,-7.539762,0.116912,-2.787054,6.907683,-8.040396,-7.646587,-0.462717,5.103283,-7.513961,0.612841,-0.691705,4.545106,-0.170250,-3.896318,-0.532128
vacancy_0956,10.018037,7.745069,-5.147491,8.970661,-1.195923,9.600540,-5.238243,-4.193741,9.561532,-6.779088,-0.529000,-2.158545,7.538920,-8.211191,-8.696659,1.166084,5.011581,-6.887444,1.663855,-2.133997,4.106451,-1.018088,-4.530065,0.094861
vacancy_0957,-2.127965,7.844531,-6.673663,-1.165909,-2.227402,-2.179943,8.342405,-2.724563,-8.290569,2.205726,1.542042,-2.960363,6.805394,-0.306058,-1.776057,7.079403,-1.370160,5.751750,2.115176,-0.090802,9.928701,9.058395,-10.177703,2.504717
vacancy_0958,4.588424,4.870782,2.549925,8.822003,-4.445668,-5.837260,7.361309,-7.071438,2.477651,1.317797,-2.195271,-2.613145,0.879755,7.563088,-6.282850,0.672276,-6.134285,-7.454649,-9.812088,-5.662243,-3.402886,4.963201,-8.334396,6.322521
vacancy_0959,10.007565,7.573883,-5.223717,9.696060,-1.418223,9.389039,-4.932485,-4.125172,9.064937,-7.555699,-0.278804,-2.892203,7.604686,-8.389780,-7.952382,-0.329531,6.457401,-7.758047,2.442456,-1.697908,4.385336,0.117413,-4.566017,0.821601
vacancy_0960,10.198893,7.296234,-6.224159,9.513718,-1.859894,8.895257,-5.202402,-4.020511,8.080258,-7.559455,1.143401,-4.013018,7.015093,-8.175371,-8.428520,0.085996,4.515195,-7.378319,0.798565,-1.662643,4.397593,-0.413367,-5.917566,0.528210
vacancy_0961,9.880685,6.990358,-5.284074,9.921964,-1.855289,8.934314,-4.783052,-2.966985,9.401812,-6.066769,1.093051,-4.046960,7.512634,-8.797754,-7.364249,-0.283593,5.683163,-6.083965,1.834444,-3.176600,4.605062,-0.784827,-5.060725,-0.561547
vacancy_0962,-7.700308,-0.515313,6.082246,-7.864142,-9.631471,1.065204,-0.560330,-1.035481,5.086589,3.243248,0.458783,2.374208,-8.001079,-8.408529,8.477406,-1.194748,1.625267,-5.566019,-2.049662,-5.046029,-5.509702,-8.772958,7.451635,7.841973
vacancy_0963,8.775393,7.081752,9.036903,-7.527457,-1.371839,6.545946,1.433174,-6.067540,1.235297,7.283195,9.664593,-8.395917,0.964437,-3.794624,-5.990211,1.750997,-7.236690,8.258589,6.655150,-2.505743,-6.759800,-5.337065,2.441708,4.683083
vacancy_0964,5.281061,3.688068,1.291963,9.102367,-4.866510,-6.621735,6.715887,-6.774071,3.933136,2.441038,-2.556656,-2.024557,1.783881,8.286869,-6.063450,0.562192,-4.521563,-8.087089,-9.542611,-7.550291,-3.950901,4.731206,-8.456280,5.866079
vacancy_0965,-7.989188,-0.341493,4.466882,-7.458056,-8.394026,1.583813,-1.236769,-2.383734,5.230592,2.804005,0.501911,2.161067,-7.834639,-7.944701,7.630294,-0.348990,2.763662,-5.715337,-2.556307,-5.083348,-5.327135,-9.604511,6.507146,7.428598
vacancy_0966,6.859361,-4.284534,4.359217,4.306685,-1.582706,2.420781,-7.353231,5.632652,-8.779097,-4.563964,2.281375,-6.742038,-6.939966,5.781674,0.010861,-8.803608,1.815321,4.754855,-5.236208,6.235816,-9.986473,-0.579127,0.318651,9.436095
vacancy_0967,-1.370476,7.513994,-7.762034,-1.744857,-2.195432,-1.799514,7.712756,-2.128485,-9.098922,2.802766,1.340659,-3.888132,5.606237,-1.093446,-1.468238,7.553676,-2.625131,3.791844,2.146390,1.424412,10.029304,9.615989,-9.652131,1.919434
vacancy_0968,-2.800841,5.870988,-7.925026,-0.703004,-1.811725,-1.863314,8.710415,-1.608935,-9.148660,2.569699,1.552899,-2.826244,6.627719,0.122480,-2.241494,7.875082,-3.099149,4.824878,2.505502,0.476490,9.795928,9.403424,-10.238272,2.639634
vacancy_0969,-7.049612,-0.407783,4.815627,-8.674804,-7.001909,1.470331,-0.215100,-0.364445,4.767260,3.860164,1.136406,2.276368,-6.959089,-7.815209,7.983678,-0.008728,2.596479,-6.923629,-2.045794,-4.436481,-4.700866,-9.298994,7.176527,7.811002
vacancy_0970,-2.820420,7.136654,-7.902107,-0.376056,-2.789117,-1.486707,8.975727,-1.520190,-8.327515,2.734205,1.894517,-3.194681,6.513001,-0.212268,-2.439668,8.152663,-2.248954,4.688794,2.304571,0.149330,9.714338,8.942978,-9.738052,2.874168
vacancy_0971,5.650031,-4.161613,4.597121,3.282664,-0.475862,1.967280,-7.168541,6.301581,-8.336671,-4.992519,1.402337,-6.936831,-6.794756,4.493176,-0.578926,-9.864985,0.487317,4.898076,-5.333959,6.670326,-10.046983,-0.518983,1.003388,8.430946
vacancy_0972,-7.391055,8.585754,-3.213941,6.271265,-2.415210,-3.938828,5.972029,-4.014040,1.300049,7.851794,10.266665,3.230484,8.366780,7.187879,-6.851798,-8.841094,-0.336737,4.161803,6.630967,-7.813853,-4.648376,2.925100,4.748039,-0.674331
vacancy_0973,4.301345,5.254216,2.400266,7.721317,-5.227971,-4.941709,6.194226,-6.427990,3.656592,1.223724,-2.189953,-1.991314,1.777800,7.267567,-4.890092,-0.363118,-4.918638,-8.029196,-9.058148,-6.321137,-4.888135,4.433217,-8.391180,6.925192
vacancy_0974,-2.093084,7.821322,-7.154470,-0.517485,-2.305226,-1.433039,8.240779,-0.436303,-8.477089,1.782109,1.629834,-1.994750,5.962143,-0.501454,-1.389113,8.494579,-1.310863,5.284288,2.770356,1.492662,9.409261,8.247897,-9.638993,2.550958
vacancy_0975,5.872125,-3.375591,4.212134,3.293456,-2.060444,2.265146,-8.164806,5.459045,-8.781432,-4.917374,0.600453,-7.250316,-6.364661,5.101540,-0.941014,-6.905076,0.332682,3.823134,-4.836616,6.244508,-9.873103,-0.766551,1.139248,7.760383
vacancy_0976,-7.466380,-0.986757,4.691698,-7.365503,-7.971613,1.333898,-0.063142,-0.858399,5.922850,2.894518,0.531628,2.451798,-7.590991,-7.389302,7.643302,0.647203,2.290667,-5.257421,-1.825531,-4.119259,-6.061349,-9.490472,7.377840,7.026254
vacancy_0977,-7.484771,-8.676690,9.064256,2.523283,-7.486225,3.525233,-6.663564,-6.238923,0.697119,-3.385386,-3.282403,4.012685,-2.174849,3.926358,3.162161,-6.570915,-1.195691,3.268767,1.576612,0.250179,9.456246,6.186284,0.065724,8.193755
vacancy_0978,-6.919078,10.444507,-3.635102,6.287523,-2.771673,-2.927257,6.749549,-3.997166,1.798324,8.709493,9.086574,2.504885,7.890890,7.842362,-7.198494,-8.235489,0.652490,3.171570,8.393642,-7.123627,-5.121987,3.131207,3.110509,-0.482445
vacancy_0979,-1.861637,6.683389,-7.153043,-1.228850,-2.480747,-1.593318,8.182639,-2.209645,-8.004527,2.125186,1.675115,-2.972077,5.744614,-0.820403,-3.086398,7.103547,-1.790080,5.810429,2.185166,0.291594,8.810670,8.197477,-10.033476,2.928426
vacancy_0980,-7.190697,9.903171,-2.877057,6.456952,-1.141123,-3.646893,6.212442,-5.119131,-0.271274,9.055485,9.841155,1.825457,6.930448,6.422882,-7.107447,-8.138921,0.876212,2.742538,7.508484,-7.043577,-4.734325,3.079758,4.754849,-0.857958
vacancy_0981,8.899288,6.403939,8.655619,-8.368768,-0.747057,7.166230,1.858435,-5.720398,2.119277,7.243434,9.220265,-7.714775,-0.158111,-2.784185,-6.111466,2.939981,-7.803081,7.527406,5.446917,-3.313250,-5.800846,-4.659307,1.912336,4.999285
vacancy_0982,-6.939489,-8.478020,9.198615,2.107614,-8.003066,2.427249,-7.398439,-6.869898,1.285272,-3.773748,-3.724634,3.970292,-1.664735,5.096142,3.930087,-5.471973,-0.773623,3.109265,2.186699,-0.786597,9.720792,7.126123,-0.863398,7.484454
vacancy_0983,6.212584,-3.899467,3.884340,3.637420,-1.133961,1.910226,-7.070667,5.112266,-9.540013,-4.898619,0.810956,-6.498703,-7.713338,5.182350,-0.155991,-8.580397,1.769491,4.558058,-5.886179,6.954746,-9.784925,-1.963599,1.063975,8.636494
vacancy_0984,11.346876,7.607557,-5.039373,9.774230,-1.370982,8.149577,-5.418715,-3.928882,9.178465,-6.224449,1.622706,-2.529080,7.160964,-9.271256,-7.548353,0.178180,5.143145,-7.071437,0.909403,-2.431738,4.790761,-0.324787,-6.206531,0.459329
vacancy_0985,-7.030419,-1.945948,4.442010,-6.417923,-8.575845,1.883132,-0.688760,-0.673948,4.932394,2.988665,0.436977,2.357252,-8.164906,-7.471438,8.404242,0.223242,2.068295,-6.048581,-2.673829,-3.757315,-4.159888,-8.487137,7.122083,7.328142
vacancy_0986,8.580681,7.038930,7.033310,-7.825675,-0.949060,7.145681,2.182378,-5.311688,1.151118,7.694135,8.716958,-7.937446,-1.105949,-2.378738,-4.316536,2.286192,-7.247854,7.631542,6.236173,-2.569138,-6.926285,-5.183861,0.658225,4.857349
vacancy_0987,-6.903798,8.739689,-2.547304,5.527446,-1.700948,-3.945886,6.759808,-2.312425,1.458372,8.363333,9.420284,1.928363,8.049292,7.555995,-7.435758,-7.980470,0.540819,3.170261,7.860699,-8.437299,-5.760045,2.866221,3.777935,0.045498
vacancy_0988,-8.300433,-1.338620,5.194217,-8.429725,-7.322665,0.799625,0.209535,-0.090350,5.053980,3.885089,-0.494895,1.429872,-7.470876,-7.621354,7.741971,-0.111680,0.836818,-5.554777,-2.591859,-4.231860,-5.315246,-9.650444,6.723612,7.079880
vacancy_0989,5.094884,4.788973,0.775831,7.949669,-5.308830,-6.480528,6.574445,-5.738034,3.812045,1.225249,-2.083750,-1.293268,0.430089,8.124844,-5.714558,-0.209143,-5.189075,-8.346099,-9.296162,-7.705878,-3.618051,4.780703,-6.666521,6.105312
vacancy_0990,9.718126,6.923119,-5.302480,7.983786,-1.768788,10.200240,-5.731985,-4.760833,9.559460,-6.010658,1.124819,-2.922879,7.836047,-8.245355,-7.096464,-0.949581,5.166937,-8.202887,2.532605,-1.359994,3.979381,-0.170777,-5.257197,0.553081
vacancy_0991,-1.692297,6.872758,-7.414063,-1.210809,-3.417992,-0.460512,8.836744,-2.165845,-8.485994,2.772707,2.611996,-2.398851,6.900789,0.528969,-1.855884,7.592425,-2.061386,4.807589,3.013719,-0.245486,9.614411,9.143050,-9.771155,1.894347
vacancy_0992,4.652971,4.118375,0.740092,8.144342,-3.118092,-6.072854,6.286510,-6.571586,3.139379,0.707331,-1.577605,-2.442505,2.389962,7.533986,-5.657472,-0.010648,-5.618762,-8.197891,-10.337778,-7.479707,-3.530147,4.178303,-7.984258,6.385254
vacancy_0993,-7.603800,-1.198139,4.522117,-8.338425,-7.899522,1.932998,-0.625802,-0.222299,4.763162,3.131777,-0.161269,1.592092,-7.122391,-6.970434,8.609402,-0.593274,2.815853,-5.902278,-2.402973,-3.449273,-5.249672,-9.391137,7.405562,7.590081
vacancy_0994,-6.462042,9.113826,-2.270645,5.724887,-2.384196,-2.968442,5.845492,-4.507814,0.491582,8.920306,9.236410,1.846500,8.443426,6.963259,-7.183352,-7.275729,-0.083961,3.058423,7.648333,-7.945739,-6.070449,2.194899,4.525851,-0.498248
vacancy_0995,9.000252,7.541759,-5.626090,9.238932,-1.526838,9.333637,-5.123421,-3.856222,8.777035,-8.307594,0.927497,-2.662918,8.137862,-7.357940,-7.580521,-0.551203,4.887984,-6.811651,1.621849,-2.119115,3.928147,-1.275734,-4.089694,0.201366
vacancy_0996,9.068444,6.602090,8.135891,-8.532197,-1.119534,6.363746,0.507727,-6.359580,1.204332,9.075819,9.474407,-8.177816,0.752190,-4.093062,-5.378305,2.647750,-6.569178,9.248037,5.242354,-2.967572,-7.065154,-5.469912,1.694615,5.533570
vacancy_0997,-2.099322,7.313928,-7.552156,-1.604306,-1.603402,-2.981213,8.320604,-2.039805,-8.171456,2.193509,1.899461,-1.955839,6.028798,-0.734599,-1.470410,7.871410,-1.218501,5.010792,2.757756,0.501052,9.422303,8.780158,-9.510793,2.659213
vacancy_0998,-2.561722,8.902286,-8.186290,-2.236930,-2.311266,-1.210957,7.340991,-1.702368,-7.846963,2.305763,1.647019,-2.576790,6.790088,-0.570231,-1.780595,8.697199,-1.583238,4.488683,2.899492,0.009974,10.200201,8.189711,-9.358145,3.450140
vacancy_0999,9.102272,6.912306,8.105030,-8.328045,-1.561366,6.831349,1.005363,-6.483191,2.082920,8.042819,10.390338,-8.697406,-0.340981,-4.213367,-5.468364,2.369970,-6.727831,8.364392,5.471554,-1.994325,-6.979474,-5.220455,1.393361,5.165190
vacancy_1000,5.615867,3.663160,2.155320,9.206246,-4.269435,-5.563059,7.100907,-7.095727,4.050966,0.305841,-2.204664,-1.564726,0.850601,6.919400,-7.290290,0.588855,-4.874363,-7.989389,-9.725190,-8.389844,-3.868427,3.604602,-7.512919,6.252219
vacancy_1001,-7.086140,9.614173,-2.635252,5.337535,-3.144390,-2.895837,6.001780,-3.779257,1.487885,8.947447,9.505495,2.650493,6.363417,6.545204,-5.335420,-8.478799,0.490432,4.172443,8.539347,-7.817182,-4.724863,2.784503,3.683388,-0.919629
vacancy_1002,-7.872899,9.681325,-2.916447,6.776491,-2.324334,-3.266059,6.240252,-4.219434,0.225902,8.669491,9.792899,3.129295,9.262739,6.589145,-7.251679,-8.595088,-0.387348,3.731401,7.352565,-8.536309,-5.442088,2.780736,3.836630,-0.769945
vacancy_1003,-7.507028,8.944268,-3.324339,7.177365,-3.137218,-3.075975,5.967131,-3.605978,0.273117,8.004842,9.294184,1.939169,7.051150,6.853042,-7.585981,-8.996069,0.174686,3.594274,8.037212,-8.398771,-5.063310,2.262828,4.378747,-1.394237
vacancy_1004,-7.931448,-8.013457,8.517398,2.520160,-7.381698,3.322757,-8.075058,-6.749577,0.914014,-3.755240,-3.075589,3.439767,-1.905419,5.681020,3.077005,-6.189611,-1.374817,2.910172,3.196647,-0.154263,10.046633,6.248774,-0.234479,8.434899
vacancy_1005,7.900657,6.676085,6.850245,-8.995847,-1.311809,6.748754,2.143117,-5.872725,2.426396,7.482858,9.075591,-8.383741,0.072651,-3.459103,-4.530563,1.726396,-7.085679,7.663573,5.575431,-3.251887,-6.957422,-3.933942,1.579953,5.837430
vacancy_1006,-2.929612,6.762772,-7.872413,-1.509299,-2.174958,-1.145269,7.679337,-1.778085,-7.808978,3.135005,1.980676,-3.455547,5.921878,-0.332435,-2.001840,7.595535,-3.304804,5.735212,1.427786,-0.333743,9.713593,9.352020,-9.163309,2.170733
vacancy_1007,-1.761950,7.528867,-7.040322,-1.313860,-2.345737,-1.915557,7.244648,-1.265112,-8.600659,2.422651,2.172139,-3.123616,5.820046,-0.602589,-2.234879,7.942263,-1.844989,4.797060,1.479011,0.233133,9.543835,8.912310,-10.053112,2.031420
vacancy_1008,5.889265,4.100215,2.145970,9.387673,-4.328265,-6.001758,4.895864,-5.219024,2.628126,1.406160,-2.693639,-1.727062,0.880855,8.901203,-6.180385,-2.102078,-4.899900,-7.883301,-10.330613,-8.052049,-3.953318,3.400214,-8.278710,6.153284
vacancy_1009,8.570061,6.933454,8.279150,-9.400754,-0.670004,6.775101,2.378537,-6.569060,1.500255,8.175884,9.080610,-9.012750,0.090073,-3.259639,-4.381830,2.630726,-7.231553,8.060709,5.699073,-2.803851,-6.017365,-4.833630,1.032902,6.226524
vacancy_1010,-7.659763,-9.613277,8.981868,3.028291,-7.412513,3.968677,-7.312286,-4.635105,0.632375,-3.686083,-3.673052,4.021176,-2.006074,3.907069,3.068543,-5.963714,-1.753158,3.179647,2.735318,-0.535680,9.335842,7.044900,-0.230811,6.968728
vacancy_1011,-8.123358,-9.449819,7.547925,2.213789,-7.980704,3.727411,-6.494114,-6.121642,0.672914,-3.345136,-3.140888,5.462796,-1.335760,4.543583,4.918645,-5.595177,-0.266160,2.239395,1.123203,-0.778044,9.859863,7.000751,-0.167991,6.876836
vacancy_1012,5.862724,-3.539273,4.474435,3.501415,-1.964281,1.175037,-6.951464,5.340278,-10.161214,-6.051812,2.391381,-7.266280,-7.171740,4.960466,-0.327844,-7.061584,1.221375,4.977208,-6.258011,6.746216,-9.333413,-1.158196,0.609023,7.999785
vacancy_1013,8.008679,7.451637,8.180698,-8.827663,-0.768335,7.278952,1.905433,-6.435541,2.421235,8.162992,9.128281,-7.488617,1.161157,-3.748703,-5.072079,2.681676,-5.835229,8.693904,5.995617,-2.262938,-6.755581,-5.909844,2.255543,5.704710
vacancy_1014,-7.858023,-0.745247,4.037595,-7.540954,-8.284544,1.295093,-0.726827,-1.597791,5.897081,2.242542,-0.102153,1.746384,-7.381481,-7.241412,8.090970,0.194340,2.312673,-5.699878,-1.222224,-3.749704,-5.747774,-10.778918,6.566035,8.180360
vacancy_1015,10.383079,6.912563,-4.906190,9.946500,-1.167333,8.897545,-5.151673,-4.372288,8.666503,-6.892912,0.145525,-3.566118,7.891603,-8.931354,-8.257043,0.679802,5.920415,-7.931578,1.512197,-0.791955,4.306137,-0.559710,-4.134678,0.438841
vacancy_1016,-8.372942,-9.514670,8.815230,2.499733,-8.142967,3.116128,-7.993992,-7.053988,0.405450,-3.596969,-2.996525,5.476819,-1.668731,3.669785,3.208852,-5.790912,-0.290963,2.518060,0.652325,-1.152458,8.268629,7.728489,-0.546351,7.790602
vacancy_1017,-7.622696,9.055861,-2.783975,6.510695,-2.689605,-2.665698,5.682127,-3.800900,1.421678,8.793614,10.596893,2.752074,8.644407,6.718298,-6.891210,-8.119220,0.488650,3.201469,7.558360,-8.063713,-4.338207,3.072820,4.778426,-0.421405
vacancy_1018,-8.235112,-8.065357,7.049484,2.356015,-7.623725,4.438943,-6.570236,-6.590681,1.252118,-4.402417,-2.409149,3.722152,-1.933134,3.777323,3.235561,-5.392077,-1.773769,2.305298,2.627548,-1.033579,10.550858,7.135071,0.282371,7.901233
vacancy_1019,6.673116,-3.273564,3.780526,3.706378,-0.906102,2.171015,-8.031920,5.349112,-10.029701,-4.659635,0.582388,-6.310704,-6.806374,5.700709,0.051204,-8.193880,1.351876,3.940581,-5.589361,7.426524,-9.305552,-0.812417,1.525261,7.512528
vacancy_1020,4.857822,4.580898,1.241842,8.071968,-3.977957,-4.133833,6.193150,-6.044725,4.054513,1.640039,-1.961709,-2.244886,1.405351,7.331464,-6.004994,0.914804,-5.066478,-8.480770,-8.668663,-7.502582,-4.138320,3.569139,-8.721258,7.551913
vacancy_1021,7.463732,-3.670402,3.317613,3.205843,-2.138511,3.173938,-7.017664,4.716788,-9.018459,-4.336275,1.508256,-6.881016,-5.663415,5.587221,-0.125068,-7.855782,0.833809,5.393429,-5.598772,6.788497,-9.616693,-0.923370,1.577650,8.987943
vacancy_1022,9.860328,6.128673,-5.513182,10.247685,-0.804066,8.728436,-4.348376,-3.804858,8.386674,-7.482498,0.824188,-2.577905,7.131067,-8.755721,-8.144438,-0.372318,6.875993,-7.573119,1.152065,-1.111660,4.753393,-0.972878,-5.134819,0.239160
vacancy_1023,-7.417475,-9.388869,8.475828,2.000513,-6.908179,4.545275,-6.538822,-6.573737,0.925309,-3.846344,-2.172253,4.295057,-2.136153,4.347882,2.634495,-3.989065,-0.550217,3.372662,2.233556,-0.903928,9.717333,6.800030,-0.356476,7.629514
vacancy_1024,8.092496,6.414242,8.037193,-6.616634,-0.319215,6.826850,1.993532,-5.315919,1.409794,7.242425,9.519923,-8.560203,0.973146,-3.042225,-4.912057,1.195682,-7.806908,7.349161,6.095214,-2.180350,-6.481307,-5.103096,0.811906,5.353659
vacancy_1025,-7.071698,8.599317,-2.472262,5.861723,-1.957495,-2.961132,5.534117,-4.215195,0.056866,8.575205,8.963743,1.534631,7.281504,6.583682,-8.421747,-8.470899,-0.213821,3.424936,7.395112,-8.285869,-3.944826,3.199968,5.105450,-0.733118
vacancy_1026,9.131326,7.507254,7.826101,-7.849998,-0.541099,6.326965,1.732495,-6.662382,1.290830,8.382509,10.297551,-8.427794,0.869073,-2.993975,-4.166559,1.810528,-7.304651,8.390554,6.650260,-1.844994,-5.371815,-5.804394,2.567625,5.509120
vacancy_1027,5.844606,4.825977,2.671292,8.589734,-3.945258,-5.521074,5.835364,-7.129350,3.927440,0.806083,-1.223334,-2.398044,1.236945,8.574508,-6.351839,0.155500,-5.042683,-7.711533,-9.037812,-7.210193,-3.545491,4.185619,-7.761472,6.410431
vacancy_1028,-2.736176,6.677015,-7.870689,-1.651762,-2.264310,-2.137603,8.373532,-2.951214,-9.094490,2.312148,2.434931,-2.211681,6.441617,-1.250518,-0.888512,7.511353,-2.441295,4.917469,2.959191,0.559628,9.260102,9.625547,-9.770298,3.024379
vacancy_1029,-7.227300,-7.824516,8.789335,2.495670,-6.297231,3.673551,-7.978012,-4.977690,1.371312,-2.932036,-3.935185,4.977769,-1.304850,5.720876,2.922152,-5.634335,-1.168873,2.787810,1.689690,0.019742,9.873402,6.696646,-0.218202,7.311991
vacancy_1030,-1.891889,7.060204,-7.947950,-0.406489,-2.608318,-1.464354,9.199325,-0.958360,-8.027297,1.948632,2.110547,-2.028556,6.479739,-0.042049,-3.047572,7.962668,-3.133189,5.641686,1.300221,1.496274,9.737897,9.814415,-9.432427,2.748187
vacancy_1031,9.880530,7.488061,8.419811,-8.452390,-1.475152,6.799217,1.549216,-6.476729,1.495913,8.986291,9.617139,-8.192773,0.057032,-4.142233,-4.350904,1.735699,-6.833997,8.554579,5.165895,-2.947973,-6.644363,-4.531589,1.471278,5.105247
vacancy_1032,5.463504,4.513083,1.652805,8.303440,-4.515761,-5.652392,7.501009,-5.771849,3.579055,1.325551,-2.614155,-1.334303,0.837017,8.084427,-6.003283,0.582573,-5.948295,-7.370617,-10.467855,-7.227004,-3.411545,4.139737,-8.746368,7.049146
vacancy_1033,-6.996727,-0.548136,4.273157,-6.910432,-8.082205,1.338577,-0.111386,-1.209665,4.999732,3.187945,1.561179,2.112572,-7.142220,-8.076071,8.400232,-0.536999,2.854134,-6.067986,-2.102755,-4.897196,-5.392156,-8.287726,7.345930,8.072502
vacancy_1034,8.888716,7.893253,-4.045421,9.604058,-1.540471,9.723148,-6.102751,-3.624676,9.787495,-7.740471,0.548097,-2.800657,6.368345,-8.487198,-8.057053,0.872395,5.197995,-6.656122,1.754139,-2.547118,5.297974,-0.859111,-4.361310,0.820315
vacancy_1035,9.423366,7.124824,7.967014,-9.172239,0.397987,8.427033,1.018426,-5.929356,1.367489,7.991740,9.012807,-7.197513,-0.211448,-3.732728,-4.269490,1.210597,-6.078425,7.827602,5.286634,-2.435941,-6.233603,-6.047370,1.590981,5.783346
vacancy_1036,-8.048993,-0.319891,4.586486,-7.326796,-8.910272,2.533689,0.763711,0.816121,4.885088,2.984613,0.648206,1.789827,-7.383235,-8.226565,7.394061,-0.271541,1.831483,-6.010842,-1.571106,-3.843595,-5.598781,-8.810641,7.089719,9.092852
vacancy_1037,-7.144828,8.813712,-3.151155,5.960549,-1.243496,-3.070996,5.658087,-3.068330,0.409958,7.649582,10.295439,2.154450,8.472621,6.888393,-6.795651,-8.704793,-0.065886,2.323809,8.125207,-6.823628,-4.737317,3.214340,3.611639,-0.463983
vacancy_1038,6.287796,-3.047041,4.965455,3.687814,-1.606875,2.545831,-8.214174,5.972710,-9.304990,-4.884474,0.201169,-6.772304,-6.696953,5.200741,0.193824,-8.382754,1.266854,4.092461,-5.755257,6.831473,-9.028817,-2.238494,1.115085,8.528499
vacancy_1039,4.727030,4.464215,1.885240,8.024057,-4.011890,-6.413540,7.065725,-6.155513,4.001547,1.783869,-2.368502,-2.460155,0.404317,6.976037,-4.774477,-0.165307,-5.969156,-8.368970,-9.798420,-7.599391,-2.957750,4.156998,-7.432759,7.419080
vacancy_1040,5.739551,-3.887475,3.704808,3.411631,-1.558326,1.946599,-7.455325,6.393694,-8.895637,-3.690682,0.770658,-6.430826,-6.210432,5.801852,0.850252,-8.022934,0.257052,4.669434,-5.894592,8.481064,-9.104916,-0.761262,1.896579,8.109938
vacancy_1041,5.114772,4.083269,1.000966,9.366631,-3.445937,-6.246960,5.639412,-7.414274,2.766899,2.244858,-2.272287,-2.783213,1.023869,7.224871,-5.650022,0.290477,-5.649655,-8.012526,-10.281458,-8.293826,-4.732789,4.741678,-8.565985,5.498096
vacancy_1042,-1.487011,6.654951,-7.795047,-1.223395,-2.232853,-1.601415,8.010938,-1.668982,-7.319784,3.045638,2.467279,-1.638685,6.516282,-0.694038,-1.889175,6.754953,-2.411047,6.242065,1.907009,-0.514646,9.708721,7.984337,-9.623604,3.318185
vacancy_1043,6.227806,-3.671130,3.277463,4.058445,-1.835956,1.753532,-6.321302,6.443391,-8.597093,-5.358393,1.079806,-6.628218,-7.894034,6.278616,-0.196799,-8.611830,1.186071,3.348230,-3.935217,6.795551,-10.071432,-1.720557,0.944771,7.903677
vacancy_1044,-7.374200,9.615522,-2.976149,5.534561,-2.033025,-4.226390,6.058558,-3.735454,1.114580,9.051890,9.468290,2.087179,8.032988,7.667275,-7.092166,-7.717112,0.734017,4.384816,7.066192,-9.035853,-4.584571,2.554577,4.848700,0.298013
vacancy_1045,5.670506,4.549540,1.163784,8.856538,-3.483990,-6.525420,6.155811,-6.816314,4.364384,1.350680,-1.271913,-2.514378,1.720893,7.523198,-5.608278,0.476982,-5.938316,-8.607646,-10.294470,-6.463263,-2.990651,3.597228,-7.607445,6.506694
vacancy_1046,5.258574,4.759400,1.810438,8.289675,-5.160200,-4.531095,6.103915,-6.157414,3.945204,0.828516,-1.456786,-3.705038,0.423392,8.028603,-6.859600,-1.612455,-5.216728,-7.953673,-9.165386,-8.424976,-3.184024,4.699377,-6.025222,6.248366
vacancy_1047,-7.757421,9.563551,-3.132972,5.380649,-1.300213,-3.071401,5.832126,-2.819887,1.075313,8.248284,9.596654,1.538052,8.149116,6.925358,-8.254817,-8.985822,-0.306034,3.967905,7.595148,-8.206723,-5.512968,2.954625,4.587563,0.498414
vacancy_1048,-3.461282,7.138076,-7.431478,-0.685192,-2.247364,-1.945734,8.946504,-2.468028,-7.954027,2.314448,1.530704,-1.970969,6.120886,-0.471603,-2.246034,7.521980,-2.507686,5.990926,2.185746,1.146408,8.741423,8.878836,-9.937899,2.490997
vacancy_1049,-6.679324,-0.982049,6.262454,-7.354268,-8.785276,1.274848,-0.365132,-0.728420,4.893588,2.594345,-0.474615,2.434851,-7.461886,-8.562810,8.778415,0.083716,1.431481,-5.514224,-2.134368,-4.102539,-4.808483,-8.817694,7.214783,7.630379
